"ASV_ID","Reference_ID","Percent_identity","Alignment_length","Mismatches","Gap_opens","Query_length","Reference_length","E_value","Bit_score","Query_coverage","Functional_category","High_confidence"
"ASV04120","Strabomantisbufoniformis-inhibitory_4",100,253,0,0,253,1193,9.05e-130,457,100,"inhibitory",TRUE
"ASV04148","Ranamuscosa-inhibitory_74",98.024,253,5,0,253,1380,1.03e-122,434,100,"inhibitory",TRUE
"ASV04154","Espadaranaprosoblepon-ns_4",97.233,253,7,0,253,1331,5.35e-120,425,100,"non-significant",TRUE
"ASV04156","Litorianannotis-ns_1",97.628,253,6,0,253,1333,1.26e-121,430,100,"non-significant",TRUE
"ASV04158","Atelopuslimosus-enhancing_2",98.031,254,4,1,253,1377,3.61e-122,433,100,"enhancing",TRUE
"ASV04161","Silverstoneiaflotator-ns_1",97.233,253,7,0,253,1273,5.35e-120,425,100,"non-significant",TRUE
"ASV04184","Silverstoneiaflotator-inhibitory_51",99.605,253,1,0,253,1244,3.85e-128,453,100,"inhibitory",TRUE
"ASV04187","Allobatestalamancae-ns_3",99.209,253,2,0,253,1224,4.69e-127,448,100,"non-significant",TRUE
"ASV04188","Agalychniscallidryas-ns_11",97.638,254,5,1,253,1384,4.39e-121,428,100,"non-significant",TRUE
"ASV04204","Silverstoneiaflotator-inhibitory_28",98.814,253,3,0,253,1287,1.99e-125,444,100,"inhibitory",TRUE
"ASV04209","Smiliscasordida-inhibitory_15",98.024,253,5,0,253,1277,1.03e-122,434,100,"inhibitory",TRUE
"ASV04230","Hemidactylumscutatum-ns_3",98.419,253,4,0,253,1370,2.43e-124,439,100,"non-significant",TRUE
"ASV04240","Bufotyphonius-inhibitory_17",99.605,253,1,0,253,1197,3.85e-128,453,100,"inhibitory",TRUE
"ASV04270","Colostethuspanamensis-ns_2",98.419,253,4,0,253,1285,2.43e-124,439,100,"non-significant",TRUE
"ASV04277","Atelopuslimosus-inhibitory_18",98.024,253,5,0,253,1360,1.03e-122,434,100,"inhibitory",TRUE
"ASV04284","Atelopuslimosus-ns_5",98.419,253,4,0,253,1378,2.43e-124,439,100,"non-significant",TRUE
"ASV04332","Strabomantisbufoniformis-inhibitory_2",97.628,253,6,0,253,1234,1.26e-121,430,100,"inhibitory",TRUE
"ASV04377","Hyalinobatrachiumcolymbiphyllum-ns_1",99.605,253,1,0,253,1373,3.85e-128,453,100,"non-significant",TRUE
"ASV04391","Ranamuscosa-inhibitory_49",97.628,253,6,0,253,1407,1.26e-121,430,100,"inhibitory",TRUE
"ASV04398","Strabomantisbufoniformis-inhibitory_2",98.814,253,3,0,253,1234,1.99e-125,444,100,"inhibitory",TRUE
"ASV04454","Agalychniscallidryas-ns_47",97.233,253,7,0,253,1246,5.35e-120,425,100,"non-significant",TRUE
"ASV04456","Silverstoneiaflotator-ns_1",98.419,253,4,0,253,1273,2.43e-124,439,100,"non-significant",TRUE
"ASV04460","Strabomantisbufoniformis-inhibitory_1",98.814,253,3,0,253,1159,1.99e-125,444,100,"inhibitory",TRUE
"ASV04488","Atelopuslimosus-inhibitory_18",99.605,253,1,0,253,1360,3.85e-128,453,100,"inhibitory",TRUE
"ASV04493","Hemidactylumscutatum-ns_8",97.628,253,6,0,253,1296,1.26e-121,430,100,"non-significant",TRUE
"ASV04496","Atelopuslimosus-enhancing_2",97.638,254,5,1,253,1377,4.39e-121,428,100,"enhancing",TRUE
"ASV04499","Atelopuselegans-ns_8",100,253,0,0,253,1415,9.05e-130,457,100,"non-significant",TRUE
"ASV04504","Litoriarheocola-inhibitory_25",97.628,253,6,0,253,861,1.26e-121,430,100,"inhibitory",TRUE
"ASV04509","Colostethuspanamensis-inhibitory_8",99.209,253,2,0,253,1195,4.69e-127,448,100,"inhibitory",TRUE
"ASV04514","Colostethuspanamensis-ns_5",99.605,253,1,0,253,1286,3.85e-128,453,100,"non-significant",TRUE
"ASV04522","Atelopuslimosus-inhibitory_4",98.819,254,2,1,253,1375,6.96e-125,442,100,"inhibitory",TRUE
"ASV04534","Atelopuslimosus-ns_8",100,253,0,0,253,656,9.05e-130,457,100,"non-significant",TRUE
"ASV04559","Allobatestalamancae-ns_3",99.209,253,2,0,253,1224,4.69e-127,448,100,"non-significant",TRUE
"ASV04584","Espadaranaprosoblepon-ns_22",98.419,253,4,0,253,1379,2.43e-124,439,100,"non-significant",TRUE
"ASV04619","Agalychniscallidryas-ns_9",98.031,254,4,1,253,1421,3.61e-122,433,100,"non-significant",TRUE
"ASV04621","Plethodoncinereus-ns_13",98.024,253,5,0,253,1366,1.03e-122,434,100,"non-significant",TRUE
"ASV04626","Espadaranaprosoblepon-ns_42",100,253,0,0,253,931,9.05e-130,457,100,"non-significant",TRUE
"ASV04628","Agalychniscallidryas-ns_47",98.419,253,4,0,253,1246,2.43e-124,439,100,"non-significant",TRUE
"ASV04636","Colostethuspanamensis-inhibitory_8",98.814,253,3,0,253,1195,1.99e-125,444,100,"inhibitory",TRUE
"ASV04637","Silverstoneiaflotator-inhibitory_39",98.419,253,4,0,253,1269,2.43e-124,439,100,"inhibitory",TRUE
"ASV04639","Agalychniscallidryas-ns_11",99.606,254,0,1,253,1384,1.34e-127,451,100,"non-significant",TRUE
"ASV04663","Hemidactylumscutatum-inhibitory_12",99.209,253,2,0,253,848,4.69e-127,448,100,"inhibitory",TRUE
"ASV04670","Atelopuslimosus-ns_1",98.814,253,3,0,253,1348,1.99e-125,444,100,"non-significant",TRUE
"ASV04680","Craugastorcrassidigitus-inhibitory_152",97.628,253,6,0,253,1285,1.26e-121,430,100,"inhibitory",TRUE
"ASV04690","Hemidactylumscutatum-ns_3",98.419,253,4,0,253,1370,2.43e-124,439,100,"non-significant",TRUE
"ASV04696","Craugastorcrassidigitus-inhibitory_87",99.213,254,1,1,253,1265,1.64e-126,446,100,"inhibitory",TRUE
"ASV04724","Colostethuspanamensis-inhibitory_8",99.605,253,1,0,253,1195,3.85e-128,453,100,"inhibitory",TRUE
"ASV04735","Hemidactylumscutatum-ns_7",97.628,253,6,0,253,1307,1.26e-121,430,100,"non-significant",TRUE
"ASV04740","Atelopuselegans-ns_3",97.233,253,7,0,253,1054,5.35e-120,425,100,"non-significant",TRUE
"ASV04741","Silverstoneiaflotator-ns_1",98.024,253,5,0,253,1273,1.03e-122,434,100,"non-significant",TRUE
"ASV04751","Strabomantisbufoniformis-inhibitory_1",97.233,253,7,0,253,1159,5.35e-120,425,100,"inhibitory",TRUE
"ASV04754","Craugastorcrassidigitus-ns_19",97.628,253,6,0,253,1249,1.26e-121,430,100,"non-significant",TRUE
"ASV04756","Smiliscasordida-inhibitory_15",98.814,253,3,0,253,1277,1.99e-125,444,100,"inhibitory",TRUE
"ASV04763","Plethodoncinereus-ns_1",98.024,253,5,0,253,1370,1.03e-122,434,100,"non-significant",TRUE
"ASV04779","Hemidactylumscutatum-ns_8",98.024,253,5,0,253,1296,1.03e-122,434,100,"non-significant",TRUE
"ASV04784","Agalychniscallidryas-ns_47",97.233,253,7,0,253,1246,5.35e-120,425,100,"non-significant",TRUE
"ASV04807","Dendrobatesauratus-inhibitory_13",97.628,253,6,0,253,1248,1.26e-121,430,100,"inhibitory",TRUE
"ASV04831","Atelopuslimosus-inhibitory_20",100,253,0,0,253,1372,9.05e-130,457,100,"inhibitory",TRUE
"ASV04851","Litorianannotis-ns_1",97.628,253,6,0,253,1333,1.26e-121,430,100,"non-significant",TRUE
"ASV04874","Bufotyphonius-inhibitory_17",97.628,253,6,0,253,1197,1.26e-121,430,100,"inhibitory",TRUE
"ASV04910","Atelopuselegans-ns_3",97.233,253,7,0,253,1054,5.35e-120,425,100,"non-significant",TRUE
"ASV04911","Agalychniscallidryas-ns_47",97.233,253,7,0,253,1246,5.35e-120,425,100,"non-significant",TRUE
"ASV04958","Atelopuselegans-ns_3",98.024,253,5,0,253,1054,1.03e-122,434,100,"non-significant",TRUE
"ASV04964","Litoriarheocola-inhibitory_25",97.628,253,6,0,253,861,1.26e-121,430,100,"inhibitory",TRUE
"ASV04967","Silverstoneiaflotator-inhibitory_26",98.814,253,3,0,253,1184,1.99e-125,444,100,"inhibitory",TRUE
"ASV04993","Strabomantisbufoniformis-inhibitory_2",98.024,253,5,0,253,1234,1.03e-122,434,100,"inhibitory",TRUE
"ASV04996","Atelopuslimosus-ns_6",100,253,0,0,253,1343,9.05e-130,457,100,"non-significant",TRUE
"ASV05025","Plethodoncinereus-ns_13",99.209,253,2,0,253,1366,4.69e-127,448,100,"non-significant",TRUE
"ASV05039","Smiliscasordida-inhibitory_22",98.024,253,5,0,253,1279,1.03e-122,434,100,"inhibitory",TRUE
"ASV05067","Dendrobatesauratus-inhibitory_5",97.628,253,6,0,253,1245,1.26e-121,430,100,"inhibitory",TRUE
"ASV05071","Espadaranaprosoblepon-ns_9",99.209,253,2,0,253,1384,4.69e-127,448,100,"non-significant",TRUE
"ASV05089","Atelopuselegans-ns_3",97.233,253,7,0,253,1054,5.35e-120,425,100,"non-significant",TRUE
"ASV05097","Alytesobstetricans-ns_10",98.268,231,4,0,253,707,6.11e-113,402,91,"non-significant",TRUE
"ASV05100","Allobatestalamancae-inhibitory_8",99.206,252,2,0,252,1206,1.63e-126,446,100,"inhibitory",TRUE
"ASV05119","Smiliscasordida-inhibitory_44",97.628,253,5,1,253,1285,1.53e-120,426,100,"inhibitory",TRUE
"ASV05127","Hemidactylumscutatum-ns_8",97.628,253,6,0,253,1296,1.26e-121,430,100,"non-significant",TRUE
"ASV05142","Smiliscasordida-inhibitory_15",98.419,253,4,0,253,1277,2.43e-124,439,100,"inhibitory",TRUE
"ASV05156","Atelopuslimosus-ns_8",98.419,253,4,0,253,656,2.43e-124,439,100,"non-significant",TRUE
"ASV05164","Hemidactylumscutatum-ns_2",98.024,253,5,0,253,1375,1.03e-122,434,100,"non-significant",TRUE
"ASV05174","Agalychniscallidryas-ns_41",97.628,253,6,0,253,1357,1.26e-121,430,100,"non-significant",TRUE
"ASV05176","Hemidactylumscutatum-ns_8",97.233,253,7,0,253,1296,5.35e-120,425,100,"non-significant",TRUE
"ASV05180","Strabomantisbufoniformis-inhibitory_14",99.606,254,0,1,253,1378,1.34e-127,451,100,"inhibitory",TRUE
"ASV05191","Atelopuslimosus-inhibitory_18",99.605,253,1,0,253,1360,3.85e-128,453,100,"inhibitory",TRUE
"ASV05214","Craugastorcrassidigitus-inhibitory_181",99.605,253,1,0,253,887,3.85e-128,453,100,"inhibitory",TRUE
"ASV05218","Dendrobatesauratus-inhibitory_23",99.605,253,1,0,253,1296,3.85e-128,453,100,"inhibitory",TRUE
"ASV05258","Smiliscasordida-inhibitory_11",97.628,253,6,0,253,1250,1.26e-121,430,100,"inhibitory",TRUE
"ASV05271","Hyalinobatrachiumcolymbiphyllum-inhibitory_17",100,253,0,0,253,845,9.05e-130,457,100,"inhibitory",TRUE
"ASV05275","Atelopuslimosus-inhibitory_62",97.233,253,7,0,253,1387,5.35e-120,425,100,"inhibitory",TRUE
"ASV05304","Bufotyphonius-inhibitory_17",99.605,253,1,0,253,1197,3.85e-128,453,100,"inhibitory",TRUE
"ASV05314","Atelopuselegans-ns_8",97.628,253,6,0,253,1415,1.26e-121,430,100,"non-significant",TRUE
"ASV05336","Hemidactylumscutatum-ns_13",98.419,253,4,0,253,1355,2.43e-124,439,100,"non-significant",TRUE
"ASV05346","Espadaranaprosoblepon-ns_30",98.419,253,4,0,253,1290,2.43e-124,439,100,"non-significant",TRUE
"ASV05358","Plethodoncinereus-ns_13",98.419,253,4,0,253,1366,2.43e-124,439,100,"non-significant",TRUE
"ASV05362","Colostethuspanamensis-inhibitory_8",99.209,253,2,0,253,1195,4.69e-127,448,100,"inhibitory",TRUE
"ASV05444","Plethodoncinereus-ns_7",99.605,253,1,0,253,1350,3.85e-128,453,100,"non-significant",TRUE
"ASV05445","Litoriaeucnemis-inhibitory_9",99.605,253,1,0,253,1348,3.85e-128,453,100,"inhibitory",TRUE
"ASV05450","Bufotyphonius-inhibitory_17",99.605,253,1,0,253,1197,3.85e-128,453,100,"inhibitory",TRUE
"ASV05463","Atelopuselegans-ns_3",98.024,253,5,0,253,1054,1.03e-122,434,100,"non-significant",TRUE
"ASV05482","Colostethuspanamensis-inhibitory_1",100,253,0,0,253,1276,9.05e-130,457,100,"inhibitory",TRUE
"ASV05485","Plethodoncinereus-ns_13",97.628,253,6,0,253,1366,1.26e-121,430,100,"non-significant",TRUE
"ASV05494","Hemidactylumscutatum-ns_3",97.628,253,6,0,253,1370,1.26e-121,430,100,"non-significant",TRUE
"ASV05497","Silverstoneiaflotator-ns_1",98.419,253,4,0,253,1273,2.43e-124,439,100,"non-significant",TRUE
"ASV05509","Atelopuslimosus-inhibitory_34",99.605,253,1,0,253,1349,3.85e-128,453,100,"inhibitory",TRUE
"ASV05520","Atelopuselegans-ns_3",97.628,253,6,0,253,1054,1.26e-121,430,100,"non-significant",TRUE
"ASV05524","Smiliscasordida-inhibitory_15",98.024,253,5,0,253,1277,1.03e-122,434,100,"inhibitory",TRUE
"ASV05590","Litoriaserrata-inhibitory_7",97.628,253,5,1,253,1406,1.53e-120,426,100,"inhibitory",TRUE
"ASV05591","Atelopuslimosus-inhibitory_62",100,253,0,0,253,1387,9.05e-130,457,100,"inhibitory",TRUE
"ASV05608","Agalychniscallidryas-ns_8",99.213,254,1,1,253,1050,1.64e-126,446,100,"non-significant",TRUE
"ASV05631","Litoriarheocola-inhibitory_25",98.419,253,4,0,253,861,2.43e-124,439,100,"inhibitory",TRUE
"ASV05644","Atelopuslimosus-inhibitory_18",97.628,253,6,0,253,1360,1.26e-121,430,100,"inhibitory",TRUE
"ASV05660","Litorianannotis-inhibitory_1",98.024,253,4,1,253,1405,1.26e-121,431,100,"inhibitory",TRUE
"ASV05665","Hemidactylumscutatum-ns_3",97.233,253,7,0,253,1370,5.35e-120,425,100,"non-significant",TRUE
"ASV05668","Litoriarheocola-inhibitory_25",97.628,253,6,0,253,861,1.26e-121,430,100,"inhibitory",TRUE
"ASV05702","Smiliscasordida-inhibitory_15",97.628,253,6,0,253,1277,1.26e-121,430,100,"inhibitory",TRUE
"ASV05749","Agalychniscallidryas-ns_47",98.419,253,4,0,253,1246,2.43e-124,439,100,"non-significant",TRUE
"ASV05752","Hyalinobatrachiumcolymbiphyllum-ns_1",99.209,253,2,0,253,1373,4.69e-127,448,100,"non-significant",TRUE
"ASV05767","Craugastorcrassidigitus-inhibitory_98",99.209,253,2,0,253,1301,4.69e-127,448,100,"inhibitory",TRUE
"ASV05771","Strabomantisbufoniformis-inhibitory_1",97.233,253,7,0,253,1159,5.35e-120,425,100,"inhibitory",TRUE
"ASV05772","Colostethuspanamensis-inhibitory_8",99.209,253,2,0,253,1195,4.69e-127,448,100,"inhibitory",TRUE
"ASV05798","Atelopuslimosus-inhibitory_18",98.024,253,5,0,253,1360,1.03e-122,434,100,"inhibitory",TRUE
"ASV05819","Ranamuscosa-inhibitory_48",100,253,0,0,253,1380,9.05e-130,457,100,"inhibitory",TRUE
"ASV05832","Espadaranaprosoblepon-ns_30",97.233,253,7,0,253,1290,5.35e-120,425,100,"non-significant",TRUE
"ASV05834","Colostethuspanamensis-inhibitory_9",98.814,253,3,0,253,1383,1.99e-125,444,100,"inhibitory",TRUE
"ASV05867","Espadaranaprosoblepon-ns_30",97.233,253,7,0,253,1290,5.35e-120,425,100,"non-significant",TRUE
"ASV05872","Litoriarheocola-inhibitory_25",97.233,253,7,0,253,861,5.35e-120,425,100,"inhibitory",TRUE
"ASV05878","Silverstoneiaflotator-inhibitory_41",97.628,253,6,0,253,1244,1.26e-121,430,100,"inhibitory",TRUE
"ASV05883","Plethodoncinereus-ns_22",100,253,0,0,253,1353,9.05e-130,457,100,"non-significant",TRUE
"ASV05890","Espadaranaprosoblepon-ns_49",100,253,0,0,253,1302,9.05e-130,457,100,"non-significant",TRUE
"ASV05919","Silverstoneiaflotator-inhibitory_39",98.814,253,3,0,253,1269,1.99e-125,444,100,"inhibitory",TRUE
"ASV05923","Plethodoncinereus-inhibitory_10",99.209,253,2,0,253,1350,4.69e-127,448,100,"inhibitory",TRUE
"ASV05986","Espadaranaprosoblepon-inhibitory_26",99.605,253,1,0,253,1395,3.85e-128,453,100,"inhibitory",TRUE
"ASV05990","Hyalinobatrachiumcolymbiphyllum-inhibitory_17",99.605,253,1,0,253,845,3.85e-128,453,100,"inhibitory",TRUE
"ASV05992","Litoriarheocola-inhibitory_25",97.233,253,7,0,253,861,5.35e-120,425,100,"inhibitory",TRUE
"ASV05993","Atelopuslimosus-ns_1",98.419,253,4,0,253,1348,2.43e-124,439,100,"non-significant",TRUE
"ASV06016","Litorianannotis-ns_1",97.233,253,7,0,253,1333,5.35e-120,425,100,"non-significant",TRUE
"ASV06034","Silverstoneiaflotator-inhibitory_39",97.628,253,6,0,253,1269,1.26e-121,430,100,"inhibitory",TRUE
"ASV06035","Agalychniscallidryas-ns_47",98.419,253,4,0,253,1246,2.43e-124,439,100,"non-significant",TRUE
"ASV06059","Litoriaserrata-inhibitory_32",97.233,253,7,0,253,1372,5.35e-120,425,100,"inhibitory",TRUE
"ASV06062","Silverstoneiaflotator-inhibitory_41",98.814,253,3,0,253,1244,1.99e-125,444,100,"inhibitory",TRUE
"ASV06094","Agalychniscallidryas-ns_33",97.628,253,6,0,253,1391,1.26e-121,430,100,"non-significant",TRUE
"ASV06127","Silverstoneiaflotator-inhibitory_39",98.419,253,4,0,253,1269,2.43e-124,439,100,"inhibitory",TRUE
"ASV06138","Silverstoneiaflotator-ns_1",97.233,253,7,0,253,1273,5.35e-120,425,100,"non-significant",TRUE
"ASV06139","Craugastorcrassidigitus-inhibitory_167",98.814,253,3,0,253,1281,1.99e-125,444,100,"inhibitory",TRUE
"ASV06195","Atelopuslimosus-inhibitory_62",97.628,253,6,0,253,1387,1.26e-121,430,100,"inhibitory",TRUE
"ASV06200","Smiliscasordida-inhibitory_11",98.024,253,5,0,253,1250,1.03e-122,434,100,"inhibitory",TRUE
"ASV06218","Smiliscasordida-inhibitory_44",97.233,253,6,1,253,1285,6.52e-119,422,100,"inhibitory",TRUE
"ASV06226","Allobatestalamancae-ns_3",97.628,253,6,0,253,1224,1.26e-121,430,100,"non-significant",TRUE
"ASV06233","Craugastorcrassidigitus-inhibitory_153",99.605,253,1,0,253,1282,3.85e-128,453,100,"inhibitory",TRUE
"ASV06237","Espadaranaprosoblepon-ns_22",97.233,253,7,0,253,1379,5.35e-120,425,100,"non-significant",TRUE
"ASV06259","Plethodoncinereus-inhibitory_10",99.209,253,2,0,253,1350,4.69e-127,448,100,"inhibitory",TRUE
"ASV06296","Silverstoneiaflotator-ns_1",98.419,253,4,0,253,1273,2.43e-124,439,100,"non-significant",TRUE
"ASV06374","Agalychniscallidryas-ns_9",98.425,254,3,1,253,1421,8.48e-124,437,100,"non-significant",TRUE
"ASV06405","Plethodoncinereus-ns_13",98.024,253,5,0,253,1366,1.03e-122,434,100,"non-significant",TRUE
"ASV06408","Smiliscasordida-ns_6",98.431,255,2,2,253,1245,2.96e-123,435,100,"non-significant",TRUE
"ASV06415","Allobatestalamancae-inhibitory_4",98.419,253,4,0,253,1232,2.43e-124,439,100,"inhibitory",TRUE
"ASV06417","Hemidactylumscutatum-inhibitory_12",98.419,253,4,0,253,848,2.43e-124,439,100,"inhibitory",TRUE
"ASV06424","Litorianannotis-inhibitory_1",98.024,253,4,1,253,1405,1.26e-121,431,100,"inhibitory",TRUE
"ASV06433","Atelopuselegans-ns_3",98.814,253,3,0,253,1054,1.99e-125,444,100,"non-significant",TRUE
"ASV06436","Atelopuslimosus-inhibitory_4",99.606,254,0,1,253,1375,1.34e-127,451,100,"inhibitory",TRUE
"ASV06458","Litoriarheocola-inhibitory_10",97.233,253,7,0,253,1385,5.35e-120,425,100,"inhibitory",TRUE
"ASV06462","Plethodoncinereus-ns_13",97.628,253,6,0,253,1366,1.26e-121,430,100,"non-significant",TRUE
"ASV06495","Atelopuselegans-ns_3",97.233,253,7,0,253,1054,5.35e-120,425,100,"non-significant",TRUE
"ASV06521","Allobatestalamancae-ns_3",97.233,253,7,0,253,1224,5.35e-120,425,100,"non-significant",TRUE
"ASV06541","Silverstoneiaflotator-inhibitory_39",99.605,253,1,0,253,1269,3.85e-128,453,100,"inhibitory",TRUE
"ASV06629","Atelopuslimosus-enhancing_2",98.425,254,3,1,253,1377,8.48e-124,437,100,"enhancing",TRUE
"ASV06639","Litoriarheocola-inhibitory_25",97.233,253,7,0,253,861,5.35e-120,425,100,"inhibitory",TRUE
"ASV06640","Silverstoneiaflotator-inhibitory_28",98.024,253,5,0,253,1287,1.03e-122,434,100,"inhibitory",TRUE
"ASV06654","Plethodoncinereus-ns_13",97.233,253,7,0,253,1366,5.35e-120,425,100,"non-significant",TRUE
"ASV06661","Smiliscasordida-inhibitory_15",97.628,253,6,0,253,1277,1.26e-121,430,100,"inhibitory",TRUE
"ASV06670","Strabomantisbufoniformis-inhibitory_15",100,253,0,0,253,1346,9.05e-130,457,100,"inhibitory",TRUE
"ASV06679","Craugastorcrassidigitus-ns_19",98.024,253,5,0,253,1249,1.03e-122,434,100,"non-significant",TRUE
"ASV06699","Plethodoncinereus-ns_8",100,253,0,0,253,1374,9.05e-130,457,100,"non-significant",TRUE
"ASV06707","Litoriarheocola-inhibitory_25",98.419,253,4,0,253,861,2.43e-124,439,100,"inhibitory",TRUE
"ASV06729","Silverstoneiaflotator-inhibitory_41",97.628,253,6,0,253,1244,1.26e-121,430,100,"inhibitory",TRUE
"ASV06774","Silverstoneiaflotator-ns_1",98.814,253,3,0,253,1273,1.99e-125,444,100,"non-significant",TRUE
"ASV06775","Hemidactylumscutatum-ns_3",97.628,253,6,0,253,1370,1.26e-121,430,100,"non-significant",TRUE
"ASV06781","Craugastorcrassidigitus-ns_6",98.819,254,2,1,253,1315,6.96e-125,442,100,"non-significant",TRUE
"ASV06792","Litorianannotis-ns_1",97.628,253,6,0,253,1333,1.26e-121,430,100,"non-significant",TRUE
"ASV06798","Ranasphenocephala-ns_23",98.819,254,1,2,253,849,2.43e-124,439,100,"non-significant",TRUE
"ASV06802","Hemidactylumscutatum-ns_3",97.233,253,7,0,253,1370,5.35e-120,425,100,"non-significant",TRUE
"ASV06852","Atelopuselegans-ns_3",99.605,253,1,0,253,1054,3.85e-128,453,100,"non-significant",TRUE
"ASV06870","Atelopusspurrelli-inhibitory_9",98.419,253,4,0,253,1412,2.43e-124,439,100,"inhibitory",TRUE
"ASV06897","Hemidactylumscutatum-ns_3",97.233,253,7,0,253,1370,5.35e-120,425,100,"non-significant",TRUE
"ASV06903","Litoriarheocola-inhibitory_25",98.419,253,4,0,253,861,2.43e-124,439,100,"inhibitory",TRUE
"ASV06907","Dendrobatesauratus-ns_2",98.419,253,4,0,253,1180,2.43e-124,439,100,"non-significant",TRUE
"ASV06914","Smiliscasordida-ns_9",98.814,253,3,0,253,1286,1.99e-125,444,100,"non-significant",TRUE
"ASV06917","Atelopuslimosus-ns_1",99.209,253,2,0,253,1348,4.69e-127,448,100,"non-significant",TRUE
"ASV06919","Hemidactylumscutatum-ns_3",97.628,253,6,0,253,1370,1.26e-121,430,100,"non-significant",TRUE
"ASV06931","Hemidactylumscutatum-ns_3",98.419,253,4,0,253,1370,2.43e-124,439,100,"non-significant",TRUE
"ASV06942","Litorianannotis-ns_1",97.233,253,7,0,253,1333,5.35e-120,425,100,"non-significant",TRUE
"ASV06944","Silverstoneiaflotator-ns_7",100,253,0,0,253,1200,9.05e-130,457,100,"non-significant",TRUE
"ASV06946","Plethodoncinereus-inhibitory_7",99.209,253,2,0,253,1388,4.69e-127,448,100,"inhibitory",TRUE
"ASV06982","Litorianannotis-ns_1",98.024,253,5,0,253,1333,1.03e-122,434,100,"non-significant",TRUE
"ASV06989","Atelopuslimosus-inhibitory_34",99.209,253,2,0,253,1349,4.69e-127,448,100,"inhibitory",TRUE
"ASV07004","Hemidactylumscutatum-ns_7",98.024,253,5,0,253,1307,1.03e-122,434,100,"non-significant",TRUE
"ASV07007","Hemidactylumscutatum-ns_14",98.419,253,3,1,253,1347,2.96e-123,435,100,"non-significant",TRUE
"ASV07016","Silverstoneiaflotator-inhibitory_41",99.209,253,2,0,253,1244,4.69e-127,448,100,"inhibitory",TRUE
"ASV07020","Atelopuslimosus-inhibitory_65",97.233,253,7,0,253,1401,5.35e-120,425,100,"inhibitory",TRUE
"ASV07044","Hemidactylumscutatum-ns_3",98.814,253,3,0,253,1370,1.99e-125,444,100,"non-significant",TRUE
"ASV07048","Silverstoneiaflotator-inhibitory_39",98.814,253,3,0,253,1269,1.99e-125,444,100,"inhibitory",TRUE
"ASV07054","Atelopuselegans-ns_14",99.605,253,1,0,253,1400,3.85e-128,453,100,"non-significant",TRUE
"ASV07055","Atelopuselegans-ns_3",98.419,253,4,0,253,1054,2.43e-124,439,100,"non-significant",TRUE
"ASV07065","Atelopuslimosus-inhibitory_18",98.024,253,5,0,253,1360,1.03e-122,434,100,"inhibitory",TRUE
"ASV07078","Allobatestalamancae-ns_3",98.024,253,5,0,253,1224,1.03e-122,434,100,"non-significant",TRUE
"ASV07087","Hemidactylumscutatum-ns_2",98.419,253,4,0,253,1375,2.43e-124,439,100,"non-significant",TRUE
"ASV07092","Atelopuslimosus-inhibitory_18",98.024,253,5,0,253,1360,1.03e-122,434,100,"inhibitory",TRUE
"ASV07109","Litoriaserrata-inhibitory_32",97.628,253,6,0,253,1372,1.26e-121,430,100,"inhibitory",TRUE
"ASV07111","Atelopuslimosus-inhibitory_18",98.024,253,5,0,253,1360,1.03e-122,434,100,"inhibitory",TRUE
"ASV07223","Hemidactylumscutatum-ns_7",97.628,253,6,0,253,1307,1.26e-121,430,100,"non-significant",TRUE
"ASV07261","Dendrobatesauratus-inhibitory_1",99.605,253,1,0,253,1229,3.85e-128,453,100,"inhibitory",TRUE
"ASV07262","Atelopuselegans-ns_3",97.628,253,6,0,253,1054,1.26e-121,430,100,"non-significant",TRUE
"ASV07291","Bufotyphonius-inhibitory_17",97.628,253,6,0,253,1197,1.26e-121,430,100,"inhibitory",TRUE
"ASV07315","Atelopuslimosus-inhibitory_65",98.419,253,4,0,253,1401,2.43e-124,439,100,"inhibitory",TRUE
"ASV07344","Plethodoncinereus-ns_13",99.605,253,1,0,253,1366,3.85e-128,453,100,"non-significant",TRUE
"ASV07358","Smiliscasordida-inhibitory_15",97.233,253,7,0,253,1277,5.35e-120,425,100,"inhibitory",TRUE
"ASV07368","Plethodoncinereus-ns_6",98.024,253,5,0,253,1376,1.03e-122,434,100,"non-significant",TRUE
"ASV07376","Plethodoncinereus-inhibitory_10",97.628,253,6,0,253,1350,1.26e-121,430,100,"inhibitory",TRUE
"ASV07422","Bufotyphonius-inhibitory_17",99.209,253,2,0,253,1197,4.69e-127,448,100,"inhibitory",TRUE
"ASV07494","Atelopuslimosus-inhibitory_4",98.819,254,2,1,253,1375,6.96e-125,442,100,"inhibitory",TRUE
"ASV07495","Smiliscasordida-inhibitory_3",100,254,0,0,254,1271,2.61e-130,459,100,"inhibitory",TRUE
"ASV07508","Agalychniscallidryas-inhibitory_14",99.206,252,2,0,252,1450,1.63e-126,446,100,"inhibitory",TRUE
"ASV07540","Silverstoneiaflotator-inhibitory_4",97.628,253,6,0,253,1373,1.26e-121,430,100,"inhibitory",TRUE
"ASV07541","Espadaranaprosoblepon-ns_4",97.233,253,7,0,253,1331,5.35e-120,425,100,"non-significant",TRUE
"ASV07560","Hemidactylumscutatum-inhibitory_13",98.024,253,5,0,253,1391,1.03e-122,434,100,"inhibitory",TRUE
"ASV07585","Dendrobatesauratus-inhibitory_15",99.605,253,1,0,253,1320,3.85e-128,453,100,"inhibitory",TRUE
